,model,task,step,example_id,ade,fde
3497,vanilla,4,1150,97,0.037321930044888575,0.11382843051670156
3498,vanilla,4,1150,98,0.04518181401450717,0.09765945768828721
3499,vanilla,4,1150,99,0.1132325114549654,0.31968248248565173
3500,vanilla,0,1150,0,0.0641506411246305,0.036234461346229575
3501,vanilla,0,1150,1,0.23760289869493645,0.5039197461280129
3502,vanilla,0,1150,2,0.09553116692628132,0.206381250668757
3503,vanilla,0,1150,3,1.1725462023798043,2.593473195614678
3504,vanilla,0,1150,4,0.5476721058612045,1.1861112768917075
3505,vanilla,0,1150,5,0.07471243381530186,0.18100867800091644
3506,vanilla,0,1150,6,0.158320338003629,0.32618148524836055
3507,vanilla,0,1150,7,0.7980733081757925,1.4455814666345093
3508,vanilla,0,1150,8,0.03707750773278287,0.10689587285938171
3509,vanilla,0,1150,9,0.17319732633271037,0.4815980907781223
3510,vanilla,0,1150,10,0.21511639846876002,0.4404210712045376
3511,vanilla,0,1150,11,0.032440522457153134,0.07107969814735804
3512,vanilla,0,1150,12,0.22159616014191194,0.5309388841185146
3513,vanilla,0,1150,13,0.17187944169761835,0.41507042022340374
3514,vanilla,0,1150,14,0.07842820394212571,0.1191944393301895
3515,vanilla,0,1150,15,0.1701517381939214,0.3615610022280693
3516,vanilla,0,1150,16,0.28253270848513456,0.7149498175978825
3517,vanilla,0,1150,17,0.8352259971385168,1.614933130395094
3518,vanilla,0,1150,18,0.09908009236405571,0.3229038445664097
3519,vanilla,0,1150,19,0.17578248841417665,0.40696884833854813
3520,vanilla,0,1150,20,0.13842651478120924,0.26895259663463905
3521,vanilla,0,1150,21,0.46225061281473145,0.9260292517758731
3522,vanilla,0,1150,22,0.29116142405756246,0.742796293584906
3523,vanilla,0,1150,23,0.05075683794701903,0.09750068346641642
3524,vanilla,0,1150,24,0.23098456532860248,0.4297891809420157
3525,vanilla,0,1150,25,1.1258430430359805,1.9694035752336216
3526,vanilla,0,1150,26,0.19808686855351484,0.4317741403199277
3527,vanilla,0,1150,27,0.8884932362139466,1.9808141121088465
3528,vanilla,0,1150,28,0.12893313042990603,0.2563107197909595
3529,vanilla,0,1150,29,0.07985190872159695,0.1724332514183731
3530,vanilla,0,1150,30,0.3870224784038653,0.5309657406242141
3531,vanilla,0,1150,31,0.7015783321791448,1.471398663445419
3532,vanilla,0,1150,32,1.0222617258574642,2.1983062163425897
3533,vanilla,0,1150,33,0.32298195102806654,0.6879816651076773
3534,vanilla,0,1150,34,0.022937459417843135,0.056947225922632926
3535,vanilla,0,1150,35,0.5184945895012076,0.9445878745788501
3536,vanilla,0,1150,36,0.09010216183532851,0.1140970694135909
3537,vanilla,0,1150,37,0.07411212198811645,0.22629113278462248
3538,vanilla,0,1150,38,0.09043280485174836,0.2851307968452723
3539,vanilla,0,1150,39,0.3386382709273009,0.6456131086680725
3540,vanilla,0,1150,40,0.110244984628581,0.30343898932807495
3541,vanilla,0,1150,41,0.19234455811743983,0.4401284060109425
3542,vanilla,0,1150,42,0.10527807698341114,0.22267689387249262
3543,vanilla,0,1150,43,0.025953866523085123,0.0565478914851649
3544,vanilla,0,1150,44,0.03849120602321054,0.09203703427027557
3545,vanilla,0,1150,45,0.1641385316535619,0.5312526859225695
3546,vanilla,0,1150,46,0.30057420699146903,0.5689004311519632
3547,vanilla,0,1150,47,0.026091414478466975,0.06179278281515312
