,model,task,step,example_id,ade,fde
6793,ewc,0,750,93,0.07052933654170787,0.18683481591420117
6794,ewc,0,750,94,0.05539553945234489,0.15302872470339118
6795,ewc,0,750,95,0.10233436193356761,0.12981992337250775
6796,ewc,0,750,96,0.0713770990937823,0.14584957624138506
6797,ewc,0,750,97,0.15439003629154238,0.35471685408757614
6798,ewc,0,750,98,0.06430788403618014,0.22395406532697443
6799,ewc,0,750,99,0.15623420761115575,0.47134744913028365
6800,ewc,4,800,0,0.1888381913810153,0.4072536181195929
6801,ewc,4,800,1,1.6392289369672304,3.6053962414280183
6802,ewc,4,800,2,0.130667894345924,0.30652304996233837
6803,ewc,4,800,3,0.16878653563900692,0.3567484885967982
6804,ewc,4,800,4,0.11345581894408022,0.25538933507647477
6805,ewc,4,800,5,0.12897857328370196,0.2925918600802924
6806,ewc,4,800,6,0.10844014742957568,0.24522916883492685
6807,ewc,4,800,7,0.12098241202031469,0.27657039672359557
6808,ewc,4,800,8,0.1944252840701334,0.43539798398310475
6809,ewc,4,800,9,0.11575850147560088,0.2628231836419596
6810,ewc,4,800,10,0.23385420817351624,0.4342730402174669
6811,ewc,4,800,11,0.20724116671010082,0.48409618462425347
6812,ewc,4,800,12,0.19874424025847848,0.459590757266655
6813,ewc,4,800,13,0.0459437970694629,0.12143368048933183
6814,ewc,4,800,14,0.06269512551380416,0.16451031240532793
6815,ewc,4,800,15,0.1941112663843283,0.45260330647320096
6816,ewc,4,800,16,0.18545068183481264,0.40303123934076457
6817,ewc,4,800,17,0.22985188547490468,0.5125299248910091
6818,ewc,4,800,18,0.13771545763900753,0.27199024352925066
6819,ewc,4,800,19,0.10069206245639967,0.22743242227161253
6820,ewc,4,800,20,0.09242574413900616,0.20921224138580102
6821,ewc,4,800,21,0.19659649890413824,0.5468081881665618
6822,ewc,4,800,22,0.1241077924288679,0.276497185525419
6823,ewc,4,800,23,0.1499805266239542,0.32086480105447984
6824,ewc,4,800,24,0.18990309106026776,0.4421290845549123
6825,ewc,4,800,25,0.15007731118806436,0.25412944146077837
6826,ewc,4,800,26,0.249386553417434,0.6108815157676994
6827,ewc,4,800,27,0.07390008372816224,0.16175942989080597
6828,ewc,4,800,28,0.14731521184705904,0.340262495465554
6829,ewc,4,800,29,0.0812510080339194,0.17046585569785105
6830,ewc,4,800,30,0.11652013304037206,0.2665722605052188
6831,ewc,4,800,31,0.21826811687740488,0.47637356640761996
6832,ewc,4,800,32,0.18463272512744336,0.4046641441029895
6833,ewc,4,800,33,0.9353862123722116,2.5242976730588556
6834,ewc,4,800,34,0.15274423514823796,0.35075313270941366
6835,ewc,4,800,35,0.061601091102336435,0.14018994272510935
6836,ewc,4,800,36,0.22180990113535545,0.4961022998753113
6837,ewc,4,800,37,0.10102818066811053,0.23004737873389658
6838,ewc,4,800,38,0.12580124041787238,0.24799411772855015
6839,ewc,4,800,39,0.36558895478141823,1.5066610555886903
6840,ewc,4,800,40,0.09836504703987806,0.21924527228016524
6841,ewc,4,800,41,0.10899912202185713,0.24688065184216823
6842,ewc,4,800,42,0.6436368273301677,2.185411454685249
6843,ewc,4,800,43,0.050938941434462134,0.09529596094827493
6844,ewc,4,800,44,1.3210580110666024,3.196470833988265
6845,ewc,4,800,45,0.10559609914243806,0.24672010839478845
6846,ewc,4,800,46,0.06391557329014881,0.11585458501316462
6847,ewc,4,800,47,0.14619217144430224,0.3107655225687535
6848,ewc,4,800,48,0.06588903996043038,0.08630218666091595
6849,ewc,4,800,49,0.15676602755736566,0.3872610954149597
6850,ewc,4,800,50,0.1484270831681238,0.34409914791979457
6851,ewc,4,800,51,0.15543107775473727,0.3558071840616538
6852,ewc,4,800,52,0.08111604896519456,0.2715606679107223
6853,ewc,4,800,53,0.17285811948646454,0.5251084356473819
6854,ewc,4,800,54,0.12038059995840213,0.28489071204998156
6855,ewc,4,800,55,0.09613147409618754,0.19591016319844382
6856,ewc,4,800,56,0.08434017959982777,0.17943608121516236
6857,ewc,4,800,57,0.39872524550096666,0.7139699524092809
